# Appended automatically by .githooks/sgs-gates.sh — do not hand-edit entries.
# Audit log for SGS_VISUAL_GATE_SKIP bypasses of the visual-diff commit gate.
# Format: timestamp | block-name | MANUAL SKIP | reason
2026-08-15 23:29:03 | trust-bar | MANUAL SKIP | block.json-only change proven metadata-only via check-blockjson-metadata-only.py (exit 0) -- gate's block-level detection is picking up a concurrent session's unstaged edit.js/render.php changes in the same block directory, not anything in this commit's staged diff
2026-08-17 11:24:03 | product-card | MANUAL SKIP | Merge commit re-asserting the bypass its constituent commits already carried (documented trap: a merge commit needs these vars set explicitly). Evidence, measured not asserted: canary holds 15 product-card instances of which exactly ONE sets headingLevel, value 3, equal to the new default h3; the other 14 and both product-faq instances rely on the default. Positive control on the same DB query returned 15 sourceMode hits, proving the probe finds real data. Zero repo patterns/templates/parts set headingLevel on either block. 'p' was unreachable before this change so no stored instance can have selected it. Output-neutral for every known instance.
2026-08-17 11:24:05 | product-faq | MANUAL SKIP | Merge commit re-asserting the bypass its constituent commits already carried (documented trap: a merge commit needs these vars set explicitly). Evidence, measured not asserted: canary holds 15 product-card instances of which exactly ONE sets headingLevel, value 3, equal to the new default h3; the other 14 and both product-faq instances rely on the default. Positive control on the same DB query returned 15 sourceMode hits, proving the probe finds real data. Zero repo patterns/templates/parts set headingLevel on either block. 'p' was unreachable before this change so no stored instance can have selected it. Output-neutral for every known instance.
2026-08-17 11:24:32 | testimonial-slider | MANUAL SKIP | Dead-attribute removal: templateMode declared but never consumed; testimonial-slider already has a fixed allowedBlocks:['sgs/testimonial'] restriction (edit.js:133) that a generic preset would only conflict with. Zero render impact on existing content.
2026-08-17 11:25:00 | trust-bar | MANUAL SKIP | Dead-attribute removal: templateMode declared but never consumed anywhere; trust-bar has no InnerBlocks slot (typed items[] repeater). Zero render impact on existing content.
2026-08-17 11:25:14 | trustpilot-reviews | MANUAL SKIP | Dead-attribute removal: templateMode declared but never consumed anywhere; trustpilot-reviews is a synced external-data block with no InnerBlocks slot. Zero render impact on existing content.
2026-08-17 11:37:14 | card-grid | MANUAL SKIP | Merge commit re-asserting the bypass its constituent commits already carried (documented trap). Output-neutral by construction: every one of the 7 blocks declares default 'h3', identical to the hardcoded <h3> being replaced, and zero theme patterns/templates/parts set headingLevel on any of these slugs (grepped). The attribute was previously non-existent so no stored instance can carry a non-default value.
2026-08-17 11:37:15 | form-review | MANUAL SKIP | Merge commit re-asserting the bypass its constituent commits already carried (documented trap). Output-neutral by construction: every one of the 7 blocks declares default 'h3', identical to the hardcoded <h3> being replaced, and zero theme patterns/templates/parts set headingLevel on any of these slugs (grepped). The attribute was previously non-existent so no stored instance can carry a non-default value.
2026-08-17 11:37:16 | pricing-table | MANUAL SKIP | Merge commit re-asserting the bypass its constituent commits already carried (documented trap). Output-neutral by construction: every one of the 7 blocks declares default 'h3', identical to the hardcoded <h3> being replaced, and zero theme patterns/templates/parts set headingLevel on any of these slugs (grepped). The attribute was previously non-existent so no stored instance can carry a non-default value.
2026-08-17 11:37:16 | process-steps | MANUAL SKIP | Merge commit re-asserting the bypass its constituent commits already carried (documented trap). Output-neutral by construction: every one of the 7 blocks declares default 'h3', identical to the hardcoded <h3> being replaced, and zero theme patterns/templates/parts set headingLevel on any of these slugs (grepped). The attribute was previously non-existent so no stored instance can carry a non-default value.
2026-08-17 11:37:17 | team-member | MANUAL SKIP | Merge commit re-asserting the bypass its constituent commits already carried (documented trap). Output-neutral by construction: every one of the 7 blocks declares default 'h3', identical to the hardcoded <h3> being replaced, and zero theme patterns/templates/parts set headingLevel on any of these slugs (grepped). The attribute was previously non-existent so no stored instance can carry a non-default value.
2026-08-17 11:37:18 | timeline | MANUAL SKIP | Merge commit re-asserting the bypass its constituent commits already carried (documented trap). Output-neutral by construction: every one of the 7 blocks declares default 'h3', identical to the hardcoded <h3> being replaced, and zero theme patterns/templates/parts set headingLevel on any of these slugs (grepped). The attribute was previously non-existent so no stored instance can carry a non-default value.
2026-08-17 11:37:19 | trustpilot-reviews | MANUAL SKIP | Merge commit re-asserting the bypass its constituent commits already carried (documented trap). Output-neutral by construction: every one of the 7 blocks declares default 'h3', identical to the hardcoded <h3> being replaced, and zero theme patterns/templates/parts set headingLevel on any of these slugs (grepped). The attribute was previously non-existent so no stored instance can carry a non-default value.
2026-08-17 11:54:33 | product-card | MANUAL SKIP | Bound-mode title styling moves from a tag-enumerated selector to the existing class rule. Neutral, evidenced three ways: (1) the deleted '.product-card-body > h2, > h4' rule's declarations were BYTE-IDENTICAL to '.product-card .sgs-product-card__title' which now covers them; (2) bound h3 previously matched only '.product-card h3' (0,1,1) which hardcodes weight/colour, so titleColour was silently ignored there - the class rule (0,2,0) now honours it, and canary DB shows all 4 live instances carrying titleColour are TYPED mode (productName, no sourceMode, already using this class) with ZERO bound-mode instances setting it, positive-controlled against 9 sourceMode hits; (3) the only genuinely new styling is on 'p', which was UNSTYLED before and is the defect being fixed.
2026-08-17 19:59:54 | container | MANUAL SKIP | Pure code move: ContainerWrapperControls.js split into one file per shared panel. No rendered output changes - the aggregate re-exports all six panels so every call site is byte-identical. Verified: webpack exit 0, dead-controls findings byte-identical pre/post (stash-compared), empty-inspector-containers 0, inspector-scan gate 0.
2026-08-18 00:55:42 | gallery | MANUAL SKIP | Responsive breakpoint change; live intent-capture at 640px requires the canary to carry this CSS, and the deploy dirty-gate requires the source committed first. Evidence lands immediately after deploy in the same session.
2026-08-18 00:55:43 | info-box | MANUAL SKIP | Responsive breakpoint change; live intent-capture at 640px requires the canary to carry this CSS, and the deploy dirty-gate requires the source committed first. Evidence lands immediately after deploy in the same session.
2026-08-18 00:55:43 | post-grid | MANUAL SKIP | Responsive breakpoint change; live intent-capture at 640px requires the canary to carry this CSS, and the deploy dirty-gate requires the source committed first. Evidence lands immediately after deploy in the same session.
2026-08-18 00:55:44 | tabs | MANUAL SKIP | Responsive breakpoint change; live intent-capture at 640px requires the canary to carry this CSS, and the deploy dirty-gate requires the source committed first. Evidence lands immediately after deploy in the same session.
2026-08-18 03:09:07 | hero | MANUAL SKIP | Adds a :focus-within twin to existing :hover rules (Spec 32 v1.6 NFR amendment, Bean-ruled D1-A). The gate is CORRECT to fire: unlike :hover, :focus-within CAN be true at first paint, so this is not interaction-only. Capture deferred within this same session, not skipped: 3 of the 4 blocks (icon-list, process-steps, testimonial) render on NO canary page, and capturing requires a deploy which must not run from a dirty tree (D336). Sequence: commit -> deploy -> live-verify at rest and under focus. If verification fails, revert.
2026-08-18 03:09:07 | icon-list | MANUAL SKIP | Adds a :focus-within twin to existing :hover rules (Spec 32 v1.6 NFR amendment, Bean-ruled D1-A). The gate is CORRECT to fire: unlike :hover, :focus-within CAN be true at first paint, so this is not interaction-only. Capture deferred within this same session, not skipped: 3 of the 4 blocks (icon-list, process-steps, testimonial) render on NO canary page, and capturing requires a deploy which must not run from a dirty tree (D336). Sequence: commit -> deploy -> live-verify at rest and under focus. If verification fails, revert.
2026-08-18 03:09:08 | process-steps | MANUAL SKIP | Adds a :focus-within twin to existing :hover rules (Spec 32 v1.6 NFR amendment, Bean-ruled D1-A). The gate is CORRECT to fire: unlike :hover, :focus-within CAN be true at first paint, so this is not interaction-only. Capture deferred within this same session, not skipped: 3 of the 4 blocks (icon-list, process-steps, testimonial) render on NO canary page, and capturing requires a deploy which must not run from a dirty tree (D336). Sequence: commit -> deploy -> live-verify at rest and under focus. If verification fails, revert.
2026-08-18 03:09:09 | testimonial | MANUAL SKIP | Adds a :focus-within twin to existing :hover rules (Spec 32 v1.6 NFR amendment, Bean-ruled D1-A). The gate is CORRECT to fire: unlike :hover, :focus-within CAN be true at first paint, so this is not interaction-only. Capture deferred within this same session, not skipped: 3 of the 4 blocks (icon-list, process-steps, testimonial) render on NO canary page, and capturing requires a deploy which must not run from a dirty tree (D336). Sequence: commit -> deploy -> live-verify at rest and under focus. If verification fails, revert.
2026-08-18 15:32:36 | button | MANUAL SKIP | Deletes a CSS rule that provably matches ZERO elements: .sgs-nested-tools-panel is emitted nowhere in button/edit.js or tabs/edit.js (0 occurrences, verified by rule 28 which flagged both as stranded). A selector matching no DOM node cannot alter rendering, so a first-paint capture would compare a page against itself. No exemption checker covers dead-selector deletion; check-editor-only.py deliberately excludes editor.css.
2026-08-18 15:32:37 | tabs | MANUAL SKIP | Deletes a CSS rule that provably matches ZERO elements: .sgs-nested-tools-panel is emitted nowhere in button/edit.js or tabs/edit.js (0 occurrences, verified by rule 28 which flagged both as stranded). A selector matching no DOM node cannot alter rendering, so a first-paint capture would compare a page against itself. No exemption checker covers dead-selector deletion; check-editor-only.py deliberately excludes editor.css.
2026-08-19 02:28:05 | hero | MANUAL SKIP | Deleting 8 dead gridItem* attrs + their grid-item element. Zero render impact PROVEN, not asserted: the wrapper's grid-item CSS is gated behind 'grid' === $layout (class-sgs-container-wrapper.php:1034) and no hero control, pattern or save path writes layout; zero refs in hero edit.js/render.php/save.js; zero refs in theme patterns. Not auto-skippable because the metadata-only channel covers supports.sgs alone, and this also removes attributes.
2026-08-19 10:35:54 | nav-menu | MANUAL SKIP | submenuPadding flat-box -> responsive tier object. Rendered output is byte-identical for all existing content, PROVEN two ways: (1) the canary carries ZERO stored submenuPadding values - all 131 pages, 9 posts, 15 templates, 15 template parts checked via REST; (2) sgs_emit_responsive_css() returns an EMPTY STRING for an empty object, verified by executing the helper directly, so the base padding:8px 0 rule stands unchanged. A tier value only emits CSS once an operator sets one, which nobody has.
2026-08-19 10:38:24 | option-picker | MANUAL SKIP | State vocabulary rename selected->current. ZERO frontend render impact: the block.json change is a supports.sgs.elements.<el>.states KEY, which is a build-time manifest no runtime code reads, and the edit.js changes are inspector-only key/label strings. The one genuinely visible change is an INSPECTOR label on option-picker reading 'Current' instead of 'Selected' - an editor string, not a rendered page. Neither auto-skip checker applies because both block.json and edit.js are staged for each block, and each checker requires its file to be the SOLE staged one.
2026-08-19 10:38:25 | table-of-contents | MANUAL SKIP | State vocabulary rename selected->current. ZERO frontend render impact: the block.json change is a supports.sgs.elements.<el>.states KEY, which is a build-time manifest no runtime code reads, and the edit.js changes are inspector-only key/label strings. The one genuinely visible change is an INSPECTOR label on option-picker reading 'Current' instead of 'Selected' - an editor string, not a rendered page. Neither auto-skip checker applies because both block.json and edit.js are staged for each block, and each checker requires its file to be the SOLE staged one.
2026-08-19 10:38:26 | tabs | MANUAL SKIP | State vocabulary rename selected->current. ZERO frontend render impact: the block.json change is a supports.sgs.elements.<el>.states KEY, which is a build-time manifest no runtime code reads, and the edit.js changes are inspector-only key/label strings. The one genuinely visible change is an INSPECTOR label on option-picker reading 'Current' instead of 'Selected' - an editor string, not a rendered page. Neither auto-skip checker applies because both block.json and edit.js are staged for each block, and each checker requires its file to be the SOLE staged one.
2026-08-19 12:06:16 | site-header | MANUAL SKIP | Deletes 6 attributes that can never render. Proven: site-header declares NO 'layout' attribute, and class-sgs-container-wrapper.php only emits these six inside branches gated on 'grid'===$layout or 'flex'===$layout (lines 964/1003), so the gate can never be satisfied. No editor control writes any of them and nothing in edit.js writes 'layout'. Rendered output is byte-identical. The identical six on sgs/site-header-row are LIVE and untouched.
2026-08-19 12:39:30 | button | MANUAL SKIP | Squash-merge of feat/inspector-completeness. Introduces NO new code — every constituent change was individually gated on the feature branch and each skip there carries its own recorded render-impact proof in reports/visual-diff/manual-skips.log. Re-capturing per block on a merge that adds nothing compares each page against itself.
2026-08-19 12:39:31 | hero | MANUAL SKIP | Squash-merge of feat/inspector-completeness. Introduces NO new code — every constituent change was individually gated on the feature branch and each skip there carries its own recorded render-impact proof in reports/visual-diff/manual-skips.log. Re-capturing per block on a merge that adds nothing compares each page against itself.
2026-08-19 12:39:32 | nav-menu | MANUAL SKIP | Squash-merge of feat/inspector-completeness. Introduces NO new code — every constituent change was individually gated on the feature branch and each skip there carries its own recorded render-impact proof in reports/visual-diff/manual-skips.log. Re-capturing per block on a merge that adds nothing compares each page against itself.
2026-08-19 12:39:33 | option-picker | MANUAL SKIP | Squash-merge of feat/inspector-completeness. Introduces NO new code — every constituent change was individually gated on the feature branch and each skip there carries its own recorded render-impact proof in reports/visual-diff/manual-skips.log. Re-capturing per block on a merge that adds nothing compares each page against itself.
2026-08-19 12:39:33 | site-header | MANUAL SKIP | Squash-merge of feat/inspector-completeness. Introduces NO new code — every constituent change was individually gated on the feature branch and each skip there carries its own recorded render-impact proof in reports/visual-diff/manual-skips.log. Re-capturing per block on a merge that adds nothing compares each page against itself.
2026-08-19 12:39:34 | table-of-contents | MANUAL SKIP | Squash-merge of feat/inspector-completeness. Introduces NO new code — every constituent change was individually gated on the feature branch and each skip there carries its own recorded render-impact proof in reports/visual-diff/manual-skips.log. Re-capturing per block on a merge that adds nothing compares each page against itself.
2026-08-19 12:39:35 | tabs | MANUAL SKIP | Squash-merge of feat/inspector-completeness. Introduces NO new code — every constituent change was individually gated on the feature branch and each skip there carries its own recorded render-impact proof in reports/visual-diff/manual-skips.log. Re-capturing per block on a merge that adds nothing compares each page against itself.
2026-08-19 13:29:23 | site-header | MANUAL SKIP | Mid-task WIP commit whose only purpose is to release a SHARED working tree to a concurrent session that restarted onto this branch. The block's visual state here is deliberately half-built: contrastSafe's old body-class rendering is gone and its scoped-CSS replacement is not written yet, so a before/after capture would assert a state that exists for minutes and is not the feature. Nothing is built or deployed from this commit. Task 1's checkpoint mandates live canary verification at 375/768/1440 of all four contrast modes plus a per-device split before any deploy - that is where this block's visual change is actually proven.
2026-08-19 13:42:16 | site-header | MANUAL SKIP | Live verification is the NEXT action and is blocked on this commit: build-deploy.py refuses a dirty tree, so the canary cannot be updated until the code is committed. Emission is already proven locally by direct execution (6 cases through the real emitter: scrim-everywhere, scrim-desktop-cancelled-at-phone, shadow-desktop-only, force-solid-emits-nothing, never-set, junk-input) plus a direct probe of add_body_classes proving only sgs-has-header is emitted. A visual-diff report follows from the canary run at the Task 1 checkpoint, before any further task begins.
2026-08-19 13:48:47 | info-box | MANUAL SKIP | Helper introduction; emitted CSS proven by executing the helper (identical rule + :focus-visible; empty-case returns byte-identical ''). Live canary capture deferred to one run after all 6 back-ports — deploy needs a clean tree.
2026-08-19 14:00:08 | hero | MANUAL SKIP | Hover-colour back-port onto the shared sgs_emit_state_colour_css. Deleted var() fallbacks were transparent/none/inherit keywords, so an instance with no hover colour set is unchanged. Live canary capture deferred to ONE run now all six blocks are converted — deploying needs a clean tree and six deploys is waste, not diligence.
2026-08-19 14:00:17 | process-steps | MANUAL SKIP | Hover-colour back-port onto the shared sgs_emit_state_colour_css. Deleted var() fallbacks were transparent/none/inherit keywords, so an instance with no hover colour set is unchanged. Live canary capture deferred to ONE run now all six blocks are converted — deploying needs a clean tree and six deploys is waste, not diligence.
2026-08-19 14:00:33 | cta-section | MANUAL SKIP | Hover-colour back-port onto the shared sgs_emit_state_colour_css. Deleted var() fallbacks were transparent/none/inherit keywords, so an instance with no hover colour set is unchanged. Live canary capture deferred to ONE run now all six blocks are converted — deploying needs a clean tree and six deploys is waste, not diligence.
2026-08-19 14:00:58 | post-grid | MANUAL SKIP | Hover-colour back-port onto the shared sgs_emit_state_colour_css. Deleted var() fallbacks were keywords or, on post-grid, per-variant values whose OVERRIDE was identical. Live canary capture deferred to ONE run now all six blocks are converted.
2026-08-19 14:01:31 | card-grid | MANUAL SKIP | Hover-colour back-port onto the shared helper; deleted fallbacks were keywords. Also fixes raw-hex mangling by sanitize_key. Live canary capture deferred to ONE run now all six are converted.
2026-08-19 14:08:04 | site-header | MANUAL SKIP | Live canary verification is deliberately deferred to a single run covering Tasks 1+2 together (Bean's ruling this session): the hover-helper session is active on a branch without these changes, and each deploy overwrites the other's build on the shared canary, so batching one deploy is the safer coordination. Emission is proven locally by execution - full build exit 0, prebuild exit 0, inspector-scan 0 gating findings, and a POSITIVE CONTROL on rule 31 (removing the declared text-gradient exemption makes 2 findings appear naming sgs/site-header; restoring it returns 0), which proves the new colour rows are genuinely read and not silently invisible. Visual-diff report follows from that batched canary run.
2026-08-19 14:46:56 | site-header | MANUAL SKIP | Live canary verification stays batched with Tasks 1+2 into one deploy (Bean's ruling) because the hover-helper session is active and each deploy overwrites the other's build. Proven locally by execution: build exit 0, prebuild exit 0, check-dead-pattern-attrs exit 0 after migrating the 7 header patterns, and rule 21 MEASURED at both states (FLAGGED 250 baseline -> 249 mine, sgs/site-header 1 -> 0) rather than reasoned. Visual-diff report follows from the batched canary run.
2026-08-19 15:02:57 | testimonial | MANUAL SKIP | Hover-colour conversion onto the shared helper. Emitted CSS is IDENTICAL to the hand-rolled rule it replaces plus the :focus-visible twin; no fallback existed to delete. Also removes 9 lines of provably dead editor vars (zero consumers in style.css or editor.css). Live canary capture covers this in the same run as the other six.
2026-08-19 15:03:13 | testimonial-slider | MANUAL SKIP | Hover-colour conversion onto the shared helper. Emitted CSS is IDENTICAL to the hand-rolled rule it replaces plus the :focus-visible twin; no fallback existed to delete. Also removes 9 lines of provably dead editor vars (zero consumers in style.css or editor.css). Live canary capture covers this in the same run as the other six.
2026-08-19 15:57:02 | card-grid | MANUAL SKIP | These eight blocks are NOT changed by this merge - their diff comes wholly from feat/hover-helper, where each was gated on its own commit. They are already LIVE-VERIFIED on the canary: reports/visual-diff/hover-helper-2026-08-19.md carries verdict: PASS + intent_capture_passed: true naming all eight, and discharges the eight scoped skips logged in manual-skips.log. The gate does not find it only because it looks for per-block <block>-DATE.md filenames and that evidence is a single combined report. Re-capturing would re-photograph an unchanged, already-passed state.
2026-08-19 15:57:03 | cta-section | MANUAL SKIP | These eight blocks are NOT changed by this merge - their diff comes wholly from feat/hover-helper, where each was gated on its own commit. They are already LIVE-VERIFIED on the canary: reports/visual-diff/hover-helper-2026-08-19.md carries verdict: PASS + intent_capture_passed: true naming all eight, and discharges the eight scoped skips logged in manual-skips.log. The gate does not find it only because it looks for per-block <block>-DATE.md filenames and that evidence is a single combined report. Re-capturing would re-photograph an unchanged, already-passed state.
2026-08-19 15:57:04 | hero | MANUAL SKIP | These eight blocks are NOT changed by this merge - their diff comes wholly from feat/hover-helper, where each was gated on its own commit. They are already LIVE-VERIFIED on the canary: reports/visual-diff/hover-helper-2026-08-19.md carries verdict: PASS + intent_capture_passed: true naming all eight, and discharges the eight scoped skips logged in manual-skips.log. The gate does not find it only because it looks for per-block <block>-DATE.md filenames and that evidence is a single combined report. Re-capturing would re-photograph an unchanged, already-passed state.
2026-08-19 15:57:05 | info-box | MANUAL SKIP | These eight blocks are NOT changed by this merge - their diff comes wholly from feat/hover-helper, where each was gated on its own commit. They are already LIVE-VERIFIED on the canary: reports/visual-diff/hover-helper-2026-08-19.md carries verdict: PASS + intent_capture_passed: true naming all eight, and discharges the eight scoped skips logged in manual-skips.log. The gate does not find it only because it looks for per-block <block>-DATE.md filenames and that evidence is a single combined report. Re-capturing would re-photograph an unchanged, already-passed state.
2026-08-19 15:57:05 | post-grid | MANUAL SKIP | These eight blocks are NOT changed by this merge - their diff comes wholly from feat/hover-helper, where each was gated on its own commit. They are already LIVE-VERIFIED on the canary: reports/visual-diff/hover-helper-2026-08-19.md carries verdict: PASS + intent_capture_passed: true naming all eight, and discharges the eight scoped skips logged in manual-skips.log. The gate does not find it only because it looks for per-block <block>-DATE.md filenames and that evidence is a single combined report. Re-capturing would re-photograph an unchanged, already-passed state.
2026-08-19 15:57:06 | process-steps | MANUAL SKIP | These eight blocks are NOT changed by this merge - their diff comes wholly from feat/hover-helper, where each was gated on its own commit. They are already LIVE-VERIFIED on the canary: reports/visual-diff/hover-helper-2026-08-19.md carries verdict: PASS + intent_capture_passed: true naming all eight, and discharges the eight scoped skips logged in manual-skips.log. The gate does not find it only because it looks for per-block <block>-DATE.md filenames and that evidence is a single combined report. Re-capturing would re-photograph an unchanged, already-passed state.
2026-08-19 15:57:07 | testimonial | MANUAL SKIP | These eight blocks are NOT changed by this merge - their diff comes wholly from feat/hover-helper, where each was gated on its own commit. They are already LIVE-VERIFIED on the canary: reports/visual-diff/hover-helper-2026-08-19.md carries verdict: PASS + intent_capture_passed: true naming all eight, and discharges the eight scoped skips logged in manual-skips.log. The gate does not find it only because it looks for per-block <block>-DATE.md filenames and that evidence is a single combined report. Re-capturing would re-photograph an unchanged, already-passed state.
2026-08-19 15:57:07 | testimonial-slider | MANUAL SKIP | These eight blocks are NOT changed by this merge - their diff comes wholly from feat/hover-helper, where each was gated on its own commit. They are already LIVE-VERIFIED on the canary: reports/visual-diff/hover-helper-2026-08-19.md carries verdict: PASS + intent_capture_passed: true naming all eight, and discharges the eight scoped skips logged in manual-skips.log. The gate does not find it only because it looks for per-block <block>-DATE.md filenames and that evidence is a single combined report. Re-capturing would re-photograph an unchanged, already-passed state.
2026-08-19 16:33:49 | site-footer-row | MANUAL SKIP | The change makes a colour render that previously rendered NOTHING, so there is no before-state to diff: proven on the canary that wp_style_engine_get_styles with a bare slug returns the literal background-color:primary, invalid CSS the browser drops. Verified by executing WordPress's own style engine on the live site.
2026-08-19 16:33:50 | site-header-row | MANUAL SKIP | The change makes a colour render that previously rendered NOTHING, so there is no before-state to diff: proven on the canary that wp_style_engine_get_styles with a bare slug returns the literal background-color:primary, invalid CSS the browser drops. Verified by executing WordPress's own style engine on the live site.
2026-08-19 22:07:08 | trust-bar | MANUAL SKIP | Feature removal (Bean-requested, ad hoc, 2026-08-19): the 'pending' hidden-badge mechanism is deleted outright, not restyled. No property_suffixes/converter-lift property involved, no CSS changed. Only user-visible effect: any badge item an editor had previously marked pending=true will now always render on the frontend instead of staying hidden -- a deliberate behaviour change, not a visual regression to diff against a prior baseline.
2026-08-20 01:15:11 | brand-strip | MANUAL SKIP | comment-only: two block.json _comment_ strings + two code comments correcting a false deprecated.js claim; zero rendering surface, proven by git diff --cached -U0
2026-08-20 01:15:12 | feature-grid | MANUAL SKIP | comment-only: two block.json _comment_ strings + two code comments correcting a false deprecated.js claim; zero rendering surface, proven by git diff --cached -U0
2026-08-20 01:15:14 | hero | MANUAL SKIP | comment-only: two block.json _comment_ strings + two code comments correcting a false deprecated.js claim; zero rendering surface, proven by git diff --cached -U0
2026-08-20 01:31:41 | cta-section | MANUAL SKIP | dead-code removal, proven behaviour-neutral on the LIVE canary: page 2242 (tier-fixture-maxwidth) carries {"layout":"grid"} and already renders sgs-cta-section--centred, because contentLayout's block.json default pre-empts the ?? chain. Measured, not inferred.
2026-08-20 03:08:20 | audio | MANUAL SKIP | No pre-deploy capture possible (deploy itself is gated on a clean commit). Frontend default output is provably unchanged: reactiveSensitivity default=50 reproduces the exact prior hardcoded fftSize=512/smoothingTimeConstant=0.8 byte-for-byte (see view.js sensitivityParams()). Only visible change is new editor-only controls (RangeControl + preset buttons + two-group style picker). Live editor + frontend capture at all 3 sensitivity settings happens immediately after this deploy per the approved plan's verification section.
2026-08-20 18:23:21 | text | MANUAL SKIP | supports.interactivity.clientNavigation is a registration-only declaration read by WooCommerce ProductCollection Controller::is_block_compatible(); it changes no markup and no CSS, so a before/after visual diff is identical by construction. Behaviour is verified live at P1-4 via the Interactivity router config on /shop/.
2026-08-20 19:55:13 | brand-strip | MANUAL SKIP | Attribute RENAME only (backgroundColourHover -> itemBackgroundColourHover etc). Same CSS custom properties, same selectors, same emitted values — rendered output is byte-identical by construction, so a before/after diff cannot show anything. Verified by reading render.php: only the $attributes[] key names changed, not the --sgs-tile-hover-* vars or the __item rules that consume them.
2026-08-20 19:56:16 | brand-strip | MANUAL SKIP | Attribute rename only; same CSS custom properties, same selectors, byte-identical render output by construction
2026-08-20 19:57:32 | brand-strip | MANUAL SKIP | brand-strip: attribute RENAME only — same CSS custom properties, same selectors, byte-identical render output by construction. quote: declares backgroundColourHoverGradient, which was already written by edit.js and read by render.php; it enables a control that was inert, and the pre-deploy state has no gradient to capture. Both live-verified after this deploy.
2026-08-20 19:57:33 | quote | MANUAL SKIP | brand-strip: attribute RENAME only — same CSS custom properties, same selectors, byte-identical render output by construction. quote: declares backgroundColourHoverGradient, which was already written by edit.js and read by render.php; it enables a control that was inert, and the pre-deploy state has no gradient to capture. Both live-verified after this deploy.
2026-08-20 20:32:24 | post-grid | MANUAL SKIP | Adds a NEW resting-shadow control, unset by default; render.php only emits --sgs-card-shadow when the shape is non-empty, so with it unset the cardStyle preset default still wins by cascade and output is byte-identical. A before/after diff shows nothing until an operator sets a value.
2026-08-20 20:32:59 | post-grid | MANUAL SKIP | Resting-shadow control, unset by default; byte-identical output until set
2026-08-20 20:34:00 | post-grid | MANUAL SKIP | Adds a NEW resting-shadow control, unset by default; render.php only emits --sgs-card-shadow when the shape is non-empty, so with it unset the cardStyle preset default still wins by cascade and output is byte-identical until an operator sets a value.
2026-08-20 21:49:58 | brand-strip | MANUAL SKIP | Cannot capture: prebuild is red on inspector-scan rule 31's ratchet (420 vs backlog 409), owned by the parallel colour-golden track, so no compiled assets exist to deploy or photograph. Visual verification is NOT waived — it is deferred to QC Gate 2, which this plan leaves explicitly open, and is item 1 of the handover doc.
2026-08-20 21:49:59 | hero | MANUAL SKIP | Cannot capture: prebuild is red on inspector-scan rule 31's ratchet (420 vs backlog 409), owned by the parallel colour-golden track, so no compiled assets exist to deploy or photograph. Visual verification is NOT waived — it is deferred to QC Gate 2, which this plan leaves explicitly open, and is item 1 of the handover doc.
2026-08-20 21:50:00 | product-search | MANUAL SKIP | Cannot capture: prebuild is red on inspector-scan rule 31's ratchet (420 vs backlog 409), owned by the parallel colour-golden track, so no compiled assets exist to deploy or photograph. Visual verification is NOT waived — it is deferred to QC Gate 2, which this plan leaves explicitly open, and is item 1 of the handover doc.
2026-08-20 21:50:01 | trust-bar | MANUAL SKIP | Cannot capture: prebuild is red on inspector-scan rule 31's ratchet (420 vs backlog 409), owned by the parallel colour-golden track, so no compiled assets exist to deploy or photograph. Visual verification is NOT waived — it is deferred to QC Gate 2, which this plan leaves explicitly open, and is item 1 of the handover doc.
2026-08-21 01:09:01 | site-footer | MANUAL SKIP | No visual change is POSSIBLE on the canary: its active footer content is wp:sgs/site-footer {align:full} with zero colour attributes, and 0 DB rows carry backgroundColor or a gradient for this block. The 7 theme pattern renames preserve their values exactly and both slugs resolve in the palette. Verifying the live footer is byte-identical immediately after deploy.
2026-08-21 01:10:01 | cta-section | MANUAL SKIP | Attribute-key rename. The gate correctly flags that 1 of 12 canary posts holds the old key and will lose its CTA background. Bean ruled explicitly that canary test content is not to be protected and a regressed test page is deleted, not preserved. Verifying the shop and home pages post-deploy regardless.
2026-08-21 01:11:51 | container | MANUAL SKIP | Changes the semantic TAG only (section -> main) on the one outermost container per page. No CSS keys off the tag name; layout, box model and paint are identical. Verifying live immediately after deploy that exactly one <main> appears per page type and nothing shifted.
2026-08-21 17:43:38 | container | MANUAL SKIP | D717 overlay opacity: capture requires the deployed build, and build-deploy refuses a dirty tree (D336), so the code must be committed before it can be captured. Live capture + visual-diff report follow immediately in the next commit; negative control already proven RED pre-fix on canary page 2596.
2026-08-21 17:43:39 | cta-section | MANUAL SKIP | D717 overlay opacity: capture requires the deployed build, and build-deploy refuses a dirty tree (D336), so the code must be committed before it can be captured. Live capture + visual-diff report follow immediately in the next commit; negative control already proven RED pre-fix on canary page 2596.
2026-08-21 17:43:39 | hero | MANUAL SKIP | D717 overlay opacity: capture requires the deployed build, and build-deploy refuses a dirty tree (D336), so the code must be committed before it can be captured. Live capture + visual-diff report follow immediately in the next commit; negative control already proven RED pre-fix on canary page 2596.
2026-08-21 17:43:40 | multi-button | MANUAL SKIP | D717 overlay opacity: capture requires the deployed build, and build-deploy refuses a dirty tree (D336), so the code must be committed before it can be captured. Live capture + visual-diff report follow immediately in the next commit; negative control already proven RED pre-fix on canary page 2596.
